Timestamp,Open,High,Low,Close,Volume,SMA_10,SMA_50,SMA_100,EMA_10,EMA_50,EMA_100,RSI_10,RSI_50,RSI_100,VWAP,MACD,MACD_Hist,MACD_Signal
2022-01-03 07:11:00,176.1320,176.1560,176.0450,176.0770,1672,176.1151,176.1273,175.9956,176.1090,176.0928,175.9924,43.5831,50.3749,50.5488,175.9213,-0.0062,-0.0110,0.0048
2022-01-03 07:12:00,176.0730,176.0970,175.9560,175.9880,3444,176.0914,176.1244,175.9987,176.0870,176.0887,175.9923,34.3307,48.3401,49.6104,175.9239,-0.0157,-0.0164,0.0007
2022-01-03 07:13:00,176.0430,176.0970,176.0160,176.0770,2235,176.0816,176.1236,176.0033,176.0852,176.0882,175.9940,46.8644,50.3851,50.5379,175.9264,-0.0158,-0.0132,-0.0026
2022-01-03 07:14:00,176.1020,176.1270,176.0750,176.1060,880,176.0816,176.1234,176.0082,176.0890,176.0889,175.9962,50.2988,51.0297,50.8358,175.9276,-0.0135,-0.0087,-0.0048
2022-01-03 07:15:00,176.0730,176.0970,176.0250,176.0570,660,176.0737,176.1222,176.0110,176.0832,176.0877,175.9974,44.8558,49.9117,50.3186,175.9283,-0.0154,-0.0085,-0.0069
2022-01-03 07:16:00,176.0530,176.0770,175.9860,176.0170,1020,176.0648,176.1196,176.0143,176.0711,176.0849,175.9978,40.8466,49.0172,49.9000,175.9291,-0.0199,-0.0104,-0.0095
2022-01-03 07:17:00,176.0140,176.0380,175.9860,176.0170,3524,176.0608,176.1163,176.0175,176.0613,176.0823,175.9982,40.8466,49.0172,49.9000,175.9314,-0.0232,-0.0110,-0.0122
2022-01-03 07:18:00,176.0040,176.0380,175.9660,176.0070,3150,176.0578,176.1129,176.0204,176.0514,176.0793,175.9983,39.7500,48.7896,49.7943,175.9331,-0.0263,-0.0113,-0.0151
2022-01-03 07:19:00,176.0040,176.0280,175.9760,176.0070,306,176.0469,176.1103,176.0221,176.0433,176.0765,175.9985,39.7500,48.7896,49.7943,175.9332,-0.0285,-0.0107,-0.0177
2022-01-03 07:20:00,176.0530,176.0870,176.0250,176.0570,300,176.0410,176.1094,176.0250,176.0458,176.0757,175.9997,48.3150,49.9984,50.3309,175.9335,-0.0258,-0.0065,-0.0194
2022-01-03 07:22:00,176.0530,176.0770,176.0160,176.0470,1377,176.0380,176.1090,176.0285,176.0460,176.0746,176.0006,46.8354,49.7587,50.2224,175.9347,-0.0243,-0.0039,-0.0203
2022-01-03 07:23:00,176.0230,176.0480,175.9860,176.0170,464,176.0409,176.1080,176.0303,176.0408,176.0723,176.0009,42.4974,49.0390,49.8967,175.9349,-0.0252,-0.0039,-0.0213
2022-01-03 07:24:00,176.0040,176.0280,175.9760,176.0070,100,176.0339,176.1074,176.0319,176.0346,176.0698,176.0010,41.0879,48.7989,49.7880,175.9350,-0.0264,-0.0041,-0.0223
2022-01-03 07:25:00,176.0140,176.0380,175.9560,175.9880,659,176.0221,176.1052,176.0333,176.0261,176.0666,176.0008,38.3993,48.3401,49.5806,175.9353,-0.0286,-0.0050,-0.0236
2022-01-03 07:26:00,175.9940,176.0280,175.9660,175.9980,2300,176.0162,176.1017,176.0343,176.0210,176.0639,176.0007,40.6697,48.5997,49.6920,175.9363,-0.0291,-0.0044,-0.0247
2022-01-03 07:27:00,175.9940,176.0380,175.9370,175.9680,8313,176.0113,176.0971,176.0364,176.0114,176.0601,176.0001,36.2199,47.8635,49.3616,175.9388,-0.0316,-0.0056,-0.0261
2022-01-03 07:28:00,175.9640,175.9880,175.8870,175.9480,1836,176.0044,176.0918,176.0382,175.9999,176.0557,175.9991,33.5044,47.3754,49.1415,175.9388,-0.0348,-0.0070,-0.0278
2022-01-03 07:29:00,175.9940,176.0180,175.9460,175.9780,1600,176.0015,176.0900,176.0404,175.9959,176.0527,175.9986,40.8903,48.1843,49.4827,175.9393,-0.0346,-0.0054,-0.0292
2022-01-03 07:30:00,175.9540,175.9980,175.9170,175.9780,600,175.9986,176.0857,176.0417,175.9926,176.0497,175.9982,40.8903,48.1843,49.4827,175.9394,-0.0339,-0.0038,-0.0301
2022-01-03 07:31:00,175.9640,175.9880,175.8380,175.8690,2232,175.9798,176.0799,176.0426,175.9702,176.0426,175.9957,27.2924,45.5364,48.2819,175.9388,-0.0418,-0.0093,-0.0325
2022-01-03 07:32:00,175.8560,175.9490,175.8280,175.9280,400,175.9679,176.0752,176.0439,175.9625,176.0381,175.9943,39.4104,47.1408,48.9591,175.9387,-0.0427,-0.0082,-0.0345
2022-01-03 07:33:00,175.9150,175.9390,175.8870,175.9190,100,175.9581,176.0706,176.0443,175.9546,176.0335,175.9928,38.3277,46.9256,48.8605,175.9387,-0.0437,-0.0073,-0.0363
2022-01-03 07:34:00,175.9640,176.0180,175.9370,175.9980,2664,175.9572,176.0689,176.0450,175.9625,176.0321,175.9929,51.3604,49.0102,49.7576,175.9394,-0.0377,-0.0011,-0.0366
2022-01-03 07:36:00,175.9350,175.9590,175.8870,175.9280,550,175.9512,176.0645,176.0457,175.9562,176.0280,175.9917,42.5150,47.3294,48.9885,175.9394,-0.0381,-0.0012,-0.0369
2022-01-03 07:39:00,175.9940,176.0180,175.9660,175.9980,400,175.9512,176.0604,176.0467,175.9638,176.0268,175.9918,51.7483,49.1103,49.7727,175.9395,-0.0324,0.0036,-0.0360
2022-01-03 07:40:00,175.9940,176.0280,175.9660,175.9980,303,175.9542,176.0588,176.0478,175.9700,176.0257,175.9919,51.7483,49.1103,49.7727,175.9396,-0.0276,0.0067,-0.0343
2022-01-03 07:41:00,176.0040,176.0380,175.9660,176.0170,600,175.9611,176.0558,176.0491,175.9786,176.0254,175.9924,54.2128,49.5920,49.9856,175.9399,-0.0220,0.0099,-0.0318
2022-01-03 07:42:00,176.0230,176.0480,175.9860,176.0270,1000,175.9660,176.0545,176.0497,175.9874,176.0254,175.9931,55.5407,49.8469,50.0981,175.9404,-0.0165,0.0123,-0.0288
2022-01-03 07:43:00,176.0630,176.0870,176.0350,176.0670,785,175.9749,176.0539,176.0507,176.0018,176.0271,175.9945,60.6170,50.8614,50.5474,175.9410,-0.0089,0.0159,-0.0248
2022-01-03 07:44:00,176.0430,176.0670,175.9960,176.0270,1700,175.9907,176.0531,176.0511,176.0064,176.0270,175.9952,53.7926,49.8329,50.0918,175.9419,-0.0060,0.0151,-0.0210
2022-01-03 07:45:00,176.0140,176.0580,175.9560,176.0070,650,175.9986,176.0527,176.0520,176.0065,176.0263,175.9954,50.6261,49.3240,49.8648,175.9422,-0.0052,0.0126,-0.0179
2022-01-03 07:47:00,175.9940,176.0180,175.9370,175.9680,1107,176.0035,176.0515,176.0522,175.9995,176.0240,175.9949,44.8996,48.3417,49.4237,175.9424,-0.0077,0.0081,-0.0158
2022-01-03 07:48:00,175.9840,176.0080,175.9370,175.9880,926,176.0025,176.0507,176.0526,175.9974,176.0226,175.9947,48.2359,48.8745,49.6544,175.9426,-0.0080,0.0063,-0.0143
2022-01-03 07:49:00,175.9740,176.0080,175.9460,175.9780,398,176.0075,176.0487,176.0540,175.9939,176.0208,175.9944,46.6661,48.6186,49.5403,175.9427,-0.0089,0.0043,-0.0132
2022-01-03 07:51:00,176.0140,176.0380,175.9560,175.9880,324,176.0065,176.0466,176.0547,175.9928,176.0195,175.9943,48.5274,48.8916,49.6572,175.9428,-0.0087,0.0036,-0.0123
2022-01-03 07:52:00,175.9940,176.0180,175.9560,175.9880,599,176.0055,176.0432,176.0557,175.9919,176.0183,175.9942,48.5274,48.8916,49.6572,175.9429,-0.0084,0.0031,-0.0115
2022-01-03 07:53:00,176.0140,176.0380,175.9560,175.9880,351,176.0026,176.0399,176.0569,175.9912,176.0171,175.9940,48.5274,48.8916,49.6572,175.9431,-0.0081,0.0027,-0.0108
2022-01-03 07:55:00,176.0140,176.0380,175.9760,176.0070,799,176.0006,176.0355,176.0574,175.9941,176.0167,175.9943,52.8187,49.4340,49.8845,175.9434,-0.0063,0.0036,-0.0099
2022-01-03 07:56:00,175.9840,176.0080,175.9560,175.9880,231,175.9927,176.0310,176.0577,175.9930,176.0156,175.9942,48.3407,48.9044,49.6580,175.9434,-0.0063,0.0029,-0.0092
2022-01-03 07:58:00,175.9940,176.0180,175.9660,175.9980,100,175.9898,176.0260,176.0582,175.9939,176.0149,175.9942,50.7809,49.1967,49.7792,175.9434,-0.0054,0.0030,-0.0085
2022-01-03 07:59:00,175.9840,176.0080,175.9560,175.9880,369,175.9879,176.0215,176.0594,175.9928,176.0138,175.9941,48.2485,48.9112,49.6584,175.9435,-0.0055,0.0024,-0.0079
2022-01-03 08:00:00,176.1320,176.2650,175.8380,176.0070,77747,175.9918,176.0171,176.0603,175.9954,176.0136,175.9944,53.1779,49.4796,49.8918,175.9729,-0.0040,0.0031,-0.0071
2022-01-03 08:01:00,176.0230,176.0480,175.9960,176.0270,100,175.9957,176.0142,176.0615,176.0011,176.0141,175.9950,57.8713,50.0762,50.1375,175.9730,-0.0011,0.0048,-0.0059
2022-01-03 08:02:00,175.9940,176.0480,175.9560,176.0270,2195,176.0006,176.0126,176.0626,176.0058,176.0146,175.9957,57.8713,50.0762,50.1375,175.9733,0.0011,0.0056,-0.0045
2022-01-03 08:03:00,176.0330,176.0580,176.0060,176.0370,206,176.0055,176.0106,176.0636,176.0115,176.0155,175.9965,60.3261,50.3812,50.2619,175.9733,0.0037,0.0065,-0.0029
2022-01-03 08:04:00,176.0630,176.1370,176.0350,176.1160,6004,176.0183,176.0108,176.0654,176.0305,176.0194,175.9988,73.7516,52.7106,51.2331,175.9762,0.0119,0.0118,0.0001
2022-01-03 08:05:00,176.1120,176.1560,176.0850,176.1360,567,176.0331,176.0124,176.0674,176.0497,176.0240,176.0016,76.0330,53.2772,51.4753,175.9766,0.0198,0.0158,0.0040
2022-01-03 08:06:00,176.0830,176.1460,176.0350,176.1260,1472,176.0450,176.0142,176.0693,176.0636,176.0280,176.0040,72.5308,52.9535,51.3465,175.9773,0.0250,0.0168,0.0082
2022-01-03 08:07:00,176.1120,176.1760,176.0850,176.1560,2321,176.0618,176.0150,176.0707,176.0804,176.0330,176.0070,76.1870,53.8126,51.7127,175.9787,0.0312,0.0184,0.0128
2022-01-03 08:08:00,176.1220,176.2060,176.0950,176.1850,2722,176.0805,176.0164,176.0721,176.0994,176.0390,176.0106,79.1656,54.6298,52.0651,175.9806,0.0380,0.0201,0.0179
2022-01-03 08:09:00,176.1910,176.2160,176.1440,176.1750,650,176.0992,176.0183,176.0728,176.1131,176.0443,176.0138,75.5452,54.2918,51.9331,175.9811,0.0421,0.0194,0.0227
2022-01-03 08:10:00,175.3420,176.2060,175.3150,176.1650,7278,176.1150,176.0219,176.0731,176.1226,176.0490,176.0168,71.8921,53.9512,51.8005,175.9788,0.0440,0.0170,0.0270
2022-01-03 08:11:00,176.1620,176.1860,176.0850,176.1160,3901,176.1239,176.0226,176.0731,176.1214,176.0517,176.0188,56.9093,52.3103,51.1538,175.9810,0.0411,0.0113,0.0298
2022-01-03 08:12:00,176.1120,176.1370,176.0550,176.0860,8301,176.1298,176.0222,176.0728,176.1149,176.0530,176.0201,49.8430,51.3348,50.7619,175.9842,0.0360,0.0049,0.0310
2022-01-03 08:13:00,176.1120,176.1370,176.0750,176.1060,3200,176.1367,176.0232,176.0727,176.1133,176.0551,176.0218,54.0677,51.9444,51.0146,175.9856,0.0331,0.0017,0.0314
2022-01-03 08:14:00,176.0930,176.1370,176.0450,176.1160,3688,176.1367,176.0252,176.0724,176.1138,176.0575,176.0237,56.1210,52.2496,51.1413,175.9871,0.0313,-0.0001,0.0314
2022-01-03 08:15:00,176.1120,176.1560,176.0750,176.1160,9522,176.1347,176.0272,176.0717,176.1142,176.0598,176.0255,56.1210,52.2496,51.1413,175.9912,0.0296,-0.0015,0.0310
2022-01-03 08:16:00,176.1120,176.1370,176.0550,176.0860,3740,176.1307,176.0288,176.0708,176.1091,176.0608,176.0267,48.1492,51.2333,50.7397,175.9924,0.0254,-0.0045,0.0299
2022-01-03 08:17:00,176.0830,176.1070,176.0450,176.0860,979,176.1237,176.0303,176.0703,176.1049,176.0618,176.0279,48.1492,51.2333,50.7397,175.9927,0.0219,-0.0064,0.0283
2022-01-03 08:18:00,176.1020,176.1560,176.0550,176.1360,1750,176.1188,176.0319,176.0706,176.1105,176.0647,176.0300,59.8764,52.8256,51.3888,175.9934,0.0229,-0.0043,0.0272
2022-01-03 08:19:00,176.1020,176.1660,176.0750,176.1460,1600,176.1159,176.0339,176.0714,176.1170,176.0679,176.0323,61.7965,53.1379,51.5178,175.9941,0.0242,-0.0024,0.0266
2022-01-03 08:20:00,176.1220,176.2250,176.0950,176.2050,3682,176.1199,176.0377,176.0728,176.1330,176.0733,176.0357,70.9196,54.9340,52.2729,175.9963,0.0297,0.0024,0.0272
2022-01-03 08:21:00,176.1320,176.1760,176.1040,176.1560,1740,176.1239,176.0406,176.0740,176.1372,176.0765,176.0381,58.1135,53.2058,51.5988,175.9971,0.0297,0.0020,0.0277
2022-01-03 08:22:00,176.1520,176.1860,176.1140,176.1460,2097,176.1299,176.0438,176.0745,176.1388,176.0792,176.0402,55.8276,52.8596,51.4619,175.9981,0.0286,0.0007,0.0279
2022-01-03 08:23:00,176.1720,176.2350,176.1440,176.1950,1183,176.1388,176.0477,176.0747,176.1490,176.0838,176.0433,63.6189,54.3453,52.0907,175.9988,0.0313,0.0027,0.0286
2022-01-03 08:24:00,176.1620,176.1860,176.1240,176.1650,1386,176.1437,176.0517,176.0744,176.1519,176.0870,176.0457,56.8031,53.2959,51.6767,175.9995,0.0307,0.0017,0.0290
2022-01-03 08:25:00,176.1900,176.2150,176.0750,176.1060,14884,176.1427,176.0548,176.0733,176.1436,176.0877,176.0469,46.0277,51.3077,50.8735,176.0055,0.0251,-0.0031,0.0282
2022-01-03 08:26:00,176.1120,176.1370,176.0850,176.1160,2246,176.1457,176.0576,176.0738,176.1386,176.0888,176.0483,47.8893,51.6199,51.0039,176.0062,0.0213,-0.0055,0.0268
2022-01-03 08:28:00,176.1020,176.1270,176.0550,176.0860,5050,176.1457,176.0598,176.0727,176.1290,176.0887,176.0490,42.9510,50.6264,50.5970,176.0074,0.0156,-0.0090,0.0246
2022-01-03 08:29:00,176.0830,176.1460,176.0550,176.1260,510,176.1447,176.0649,176.0724,176.1285,176.0902,176.0506,50.5113,51.8862,51.1222,176.0076,0.0142,-0.0083,0.0225
2022-01-03 08:30:00,176.1120,176.1460,176.0550,176.1260,3617,176.1427,176.0689,176.0720,176.1280,176.0916,176.0520,50.5113,51.8862,51.1222,176.0087,0.0130,-0.0076,0.0206
2022-01-03 08:31:00,176.0930,176.1170,176.0550,176.0860,1251,176.1308,176.0722,176.0714,176.1204,176.0914,176.0527,43.4092,50.5434,50.5736,176.0089,0.0086,-0.0096,0.0182
2022-01-03 08:32:00,176.0830,176.1170,176.0350,176.0670,1394,176.1219,176.0736,176.0712,176.1107,176.0904,176.0530,40.4104,49.9172,50.3146,176.0092,0.0036,-0.0117,0.0153
2022-01-03 08:33:00,176.0230,176.0970,175.9860,176.0770,3925,176.1150,176.0766,176.0705,176.1045,176.0899,176.0535,42.7243,50.2482,50.4495,176.0097,0.0005,-0.0119,0.0123
2022-01-03 08:34:00,176.0230,176.0480,175.8970,175.9580,10047,176.0913,176.0758,176.0681,176.0779,176.0847,176.0516,28.2303,46.5149,48.8548,176.0085,-0.0115,-0.0191,0.0076
2022-01-03 08:35:00,175.9350,175.9980,175.9070,175.9780,9245,176.0726,176.0754,176.0671,176.0597,176.0805,176.0501,32.5061,47.1878,49.1278,176.0073,-0.0192,-0.0214,0.0022
2022-01-03 08:36:00,176.0140,176.0480,175.9860,176.0270,411,176.0647,176.0756,176.0657,176.0538,176.0784,176.0497,41.9248,48.7983,49.7910,176.0073,-0.0210,-0.0186,-0.0024
2022-01-03 08:37:00,175.9840,176.0080,175.9170,175.9580,1365,176.0489,176.0742,176.0643,176.0364,176.0737,176.0479,34.4114,46.7498,48.8846,176.0072,-0.0278,-0.0203,-0.0075
2022-01-03 08:38:00,176.0040,176.0280,175.9760,176.0070,368,176.0410,176.0730,176.0634,176.0310,176.0711,176.0470,42.5370,48.3218,49.5435,176.0072,-0.0288,-0.0171,-0.0118
2022-01-03 08:39:00,176.0140,176.0380,175.9460,175.9880,6940,176.0272,176.0722,176.0626,176.0232,176.0678,176.0459,40.3816,47.7639,49.2946,176.0069,-0.0308,-0.0153,-0.0156
2022-01-03 08:40:00,175.9640,175.9880,175.9070,175.9580,5085,176.0104,176.0712,176.0620,176.0113,176.0635,176.0441,37.0849,46.8916,48.9028,176.0061,-0.0344,-0.0151,-0.0193
2022-01-03 08:41:00,175.9350,175.9790,175.9070,175.9480,3101,175.9966,176.0708,176.0612,175.9998,176.0590,176.0422,35.9965,46.6021,48.7722,176.0056,-0.0377,-0.0147,-0.0230
2022-01-03 08:42:00,175.9350,175.9690,175.8770,175.9480,5757,175.9847,176.0700,176.0604,175.9904,176.0546,176.0404,35.9965,46.6021,48.7722,176.0045,-0.0398,-0.0134,-0.0264
2022-01-03 08:43:00,175.9540,175.9880,175.8970,175.9580,2364,175.9728,176.0696,176.0592,175.9845,176.0508,176.0387,38.2345,46.9432,48.9114,176.0042,-0.0402,-0.0111,-0.0291
2022-01-03 08:44:00,175.9440,175.9690,175.8480,175.8990,5290,175.9669,176.0678,176.0572,175.9690,176.0449,176.0360,31.1045,45.2050,48.1323,176.0029,-0.0447,-0.0125,-0.0323
2022-01-03 08:45:00,175.9050,175.9390,175.8680,175.8990,1633,175.9590,176.0661,176.0546,175.9562,176.0392,176.0333,31.1045,45.2050,48.1323,176.0025,-0.0478,-0.0124,-0.0354
2022-01-03 08:46:00,175.8950,175.9880,175.8680,175.9580,2772,175.9521,176.0655,176.0527,175.9566,176.0360,176.0318,43.9976,47.2392,48.9618,176.0020,-0.0450,-0.0077,-0.0373
2022-01-03 08:47:00,175.9540,175.9980,175.9270,175.9680,1582,175.9531,176.0647,176.0501,175.9586,176.0333,176.0305,45.9041,47.5757,49.1011,176.0019,-0.0414,-0.0033,-0.0381
2022-01-03 08:48:00,175.9740,175.9980,175.9270,175.9580,4034,175.9482,176.0641,176.0475,175.9585,176.0304,176.0291,44.2310,47.2680,48.9661,176.0015,-0.0390,-0.0007,-0.0383
2022-01-03 08:49:00,175.9740,175.9980,175.9460,175.9780,250,175.9472,176.0637,176.0449,175.9621,176.0283,176.0281,48.4095,47.9550,49.2481,176.0015,-0.0350,0.0026,-0.0376
2022-01-03 08:50:00,175.9840,176.0080,175.9370,175.9880,2105,175.9502,176.0637,176.0426,175.9668,176.0267,176.0273,50.4711,48.2986,49.3893,176.0013,-0.0307,0.0055,-0.0362
2022-01-03 08:51:00,175.9940,176.0180,175.9460,175.9780,484,175.9532,176.0631,176.0401,175.9688,176.0248,176.0263,48.3254,47.9754,49.2509,176.0013,-0.0278,0.0068,-0.0346
2022-01-03 08:52:00,176.0040,176.0280,175.9370,175.9680,400,175.9552,176.0619,176.0381,175.9687,176.0226,176.0251,46.1456,47.6500,49.1118,176.0013,-0.0260,0.0069,-0.0328
2022-01-03 08:53:00,176.0140,176.0380,175.9170,175.9480,2774,175.9542,176.0603,176.0365,175.9649,176.0197,176.0236,41.9414,46.9994,48.8333,176.0011,-0.0259,0.0056,-0.0314
2022-01-03 08:54:00,175.9440,175.9790,175.8380,175.8690,6260,175.9512,176.0570,176.0338,175.9475,176.0138,176.0205,29.9613,44.5480,47.7527,175.9995,-0.0318,-0.0003,-0.0315
2022-01-03 08:55:00,175.8650,175.8900,175.7890,175.8490,6084,175.9462,176.0516,176.0312,175.9296,176.0073,176.0171,27.7330,43.9557,47.4840,175.9973,-0.0377,-0.0049,-0.0327
2022-01-03 08:56:00,175.8460,175.8700,175.6210,175.7210,29345,175.9225,176.0433,176.0279,175.8916,175.9961,176.0113,18.1395,40.4441,45.8173,175.9806,-0.0520,-0.0154,-0.0366
2022-01-03 08:57:00,175.7170,175.7710,175.5520,175.6220,14378,175.8879,176.0333,176.0237,175.8426,175.9814,176.0036,13.9827,38.0453,44.5945,175.9705,-0.0706,-0.0272,-0.0434
2022-01-03 08:58:00,175.6380,175.6920,175.3540,175.4540,15645,175.8375,176.0192,176.0171,175.7720,175.9607,175.9927,9.7640,34.5018,42.6436,175.9553,-0.0977,-0.0435,-0.0543
2022-01-03 08:59:00,175.4510,175.6130,175.3840,175.4250,17911,175.7822,176.0040,176.0102,175.7089,175.9397,175.9815,9.2298,33.9449,42.3208,175.9383,-0.1202,-0.0528,-0.0675
2022-01-03 09:00:00,175.4110,175.4850,175.2950,175.4640,23714,175.7298,175.9898,176.0041,175.6644,175.9211,175.9712,16.0887,35.3763,42.9079,175.9148,-0.1333,-0.0527,-0.0806
2022-01-03 09:01:00,175.4510,175.5740,175.2950,175.3360,20569,175.6656,175.9732,175.9975,175.6047,175.8981,175.9586,12.6131,32.9827,41.5073,175.8956,-0.1523,-0.0573,-0.0950
2022-01-03 09:02:00,175.3320,175.6130,175.2950,175.4350,10330,175.6123,175.9596,175.9911,175.5738,175.8800,175.9483,26.2962,36.3800,42.9619,175.8873,-0.1575,-0.0501,-0.1075
2022-01-03 09:03:00,175.4010,175.4550,175.2950,175.3260,7967,175.5501,175.9444,175.9833,175.5288,175.8582,175.9359,22.0689,34.4197,41.8057,175.8799,-0.1685,-0.0488,-0.1197
2022-01-03 09:04:00,175.2930,175.4450,175.2460,175.4250,8224,175.5057,175.9308,175.9770,175.5099,175.8412,175.9258,32.9471,37.5389,43.2079,175.8726,-0.1673,-0.0381,-0.1292
2022-01-03 09:05:00,175.4310,175.5540,175.4030,175.4450,10810,175.4653,175.9174,175.9713,175.4981,175.8257,175.9163,34.9842,38.1454,43.4857,175.8652,-0.1629,-0.0269,-0.1360
2022-01-03 09:06:00,175.4310,175.5540,175.3940,175.4740,5162,175.4406,175.9045,175.9659,175.4937,175.8119,175.9075,38.0181,39.0215,43.8878,175.8618,-0.1552,-0.0154,-0.1398
2022-01-03 09:07:00,175.4900,175.5240,175.3940,175.5040,5268,175.4288,175.8929,175.9608,175.4956,175.7998,175.8995,41.1733,39.9197,44.3020,175.8583,-0.1451,-0.0042,-0.1409
2022-01-03 09:08:00,175.5000,175.5340,175.4330,175.5140,3020,175.4348,175.8814,175.9559,175.4989,175.7886,175.8919,42.2619,40.2192,44.4400,175.8565,-0.1347,0.0050,-0.1396
2022-01-03 09:09:00,175.5100,175.5840,175.4820,175.5330,2440,175.4456,175.8694,175.9507,175.5051,175.7786,175.8848,44.4327,40.7915,44.7031,175.8552,-0.1235,0.0129,-0.1364
2022-01-03 09:10:00,175.5400,175.6230,175.5120,175.5730,8509,175.4565,175.8579,175.9459,175.5175,175.7705,175.8786,48.9246,41.9845,45.2543,175.8512,-0.1101,0.0210,-0.1311
2022-01-03 09:11:00,175.5490,175.5930,175.4920,175.5430,4926,175.4772,175.8447,175.9412,175.5221,175.7616,175.8720,45.8368,41.3469,44.9151,175.8487,-0.1008,0.0243,-0.1251
2022-01-03 09:12:00,175.5200,175.5440,175.4030,175.4350,5963,175.4772,175.8303,175.9355,175.5063,175.7488,175.8633,36.5977,39.1621,43.7235,175.8450,-0.1009,0.0193,-0.1202
2022-01-03 09:13:00,175.4310,175.5140,175.4030,175.4840,443,175.4930,175.8170,175.9304,175.5022,175.7384,175.8558,42.4459,40.6149,44.3995,175.8448,-0.0960,0.0194,-0.1154
2022-01-03 09:14:00,175.4700,175.5640,175.4430,175.5430,4290,175.5048,175.8040,175.9259,175.5096,175.7308,175.8496,48.7681,42.3075,45.2001,175.8425,-0.0863,0.0233,-0.1096
2022-01-03 09:15:00,175.5200,175.5440,175.4330,175.4640,5900,175.5067,175.7900,175.9208,175.5013,175.7203,175.8420,41.9176,40.7217,44.3366,175.8391,-0.0840,0.0204,-0.1045
2022-01-03 09:16:00,175.4310,175.5440,175.3240,175.5240,8526,175.5117,175.7783,175.9166,175.5055,175.7126,175.8357,48.0731,42.3951,45.1406,175.8341,-0.0765,0.0224,-0.0989
2022-01-03 09:17:00,175.5200,175.5640,175.4920,175.5240,10961,175.5137,175.7665,175.9120,175.5088,175.7052,175.8295,48.0731,42.3951,45.1406,175.8290,-0.0698,0.0233,-0.0930
2022-01-03 09:18:00,175.5790,175.6030,175.4920,175.5830,1873,175.5206,175.7564,175.9081,175.5223,175.7004,175.8246,53.9923,44.0133,45.9243,175.8282,-0.0590,0.0273,-0.0862
2022-01-03 09:19:00,175.5590,175.6430,175.5320,175.6120,5147,175.5285,175.7461,175.9055,175.5386,175.6969,175.8204,56.6887,44.7912,46.3051,175.8264,-0.0475,0.0310,-0.0785
2022-01-03 09:20:00,175.6090,175.6330,175.3940,175.4250,13474,175.5137,175.7321,175.9005,175.5180,175.6863,175.8126,39.9244,41.0394,44.2743,175.8195,-0.0529,0.0204,-0.0734
2022-01-03 09:21:00,175.4410,175.5340,175.4130,175.5140,2050,175.5108,175.7207,175.8964,175.5172,175.6795,175.8067,48.0488,43.3441,45.4250,175.8185,-0.0495,0.0191,-0.0686
2022-01-03 09:22:00,175.4510,175.5740,175.3740,175.5530,5879,175.5226,175.7104,175.8920,175.5237,175.6746,175.8017,51.2582,44.3173,45.9193,175.8158,-0.0431,0.0204,-0.0635
2022-01-03 09:23:00,175.4510,175.5930,175.4030,175.5730,3421,175.5315,175.7003,175.8884,175.5327,175.6706,175.7971,52.9156,44.8134,46.1718,175.8143,-0.0360,0.0220,-0.0580
2022-01-03 09:24:00,175.4800,175.5440,175.4130,175.5240,1170,175.5296,175.6916,175.8837,175.5311,175.6648,175.7917,48.4324,43.8370,45.6443,175.8138,-0.0339,0.0193,-0.0532
2022-01-03 09:25:00,175.5490,175.6330,175.4130,175.5730,9916,175.5405,175.6835,175.8795,175.5387,175.6612,175.7874,52.8692,45.0585,46.2644,175.8098,-0.0280,0.0201,-0.0481
2022-01-03 09:26:00,175.5790,175.6230,175.5420,175.5730,5941,175.5454,175.6745,175.8750,175.5450,175.6578,175.7831,52.8692,45.0585,46.2644,175.8079,-0.0231,0.0201,-0.0431
2022-01-03 09:27:00,175.5690,175.6230,175.4630,175.5730,92231,175.5503,175.6668,175.8705,175.5501,175.6544,175.7790,52.8692,45.0585,46.2644,175.7782,-0.0189,0.0194,-0.0383
